title,price,link
"MSI Modern 14, Intel 11th Gen. i5-1155G7, 35CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Iris Xe Graphics/Classic Black/1.4Kg), C11M-029IN","40,990",https://amazon.in//MSI-i5-1155G7-Windows-Graphics-C11M-029IN/dp/B0BQBP6Y6Q/ref=sr_1_291?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.mjdgPuD2rM43QUFgc2pZWJA6KuNUmDcdmmpaDit2ijVBNq5wVc_mdzmJGBO5-cLWdS6Dd-e_8iwm4DYxsfiS7CqzKkvqWhIYIJ5NvrVl5MEAeJl8GySe0X1a7qYYbil0kZ43KUgmzp3xJS47okS1KFy1K0CxNbsUkgcrTMnpp-FyN5qymcgHd-NwO0tuFVdDtkGP8t7klIdnhYL2uruxNbnr3vv0MM0ytRo4oSoDQNY.mobJL6Ra7QJ5pvxO-j4HrWnJYjllPCRb6R-H9-nqVFI&dib_tag=se&keywords=laptop&qid=1725971640&sprefix=la%2Caps%2C435&sr=8-291
"Lenovo IdeaPad Slim 3 Intel Core i3-1305U 14"" (35.5cm) FHD IPS 300 Nits Thin & Light Laptop (8GB/512GB SSD/Win 11/Office 2021/Alexa built-in/3 month Game Pass/Arctic Grey/1.37Kg), 82X60013IN","40,850",https://amazon.in//Lenovo-IdeaPad-i3-1305U-35-5cm-82X60013IN/dp/B0CR8Z1VBD/ref=sr_1_292?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.mjdgPuD2rM43QUFgc2pZWJA6KuNUmDcdmmpaDit2ijVBNq5wVc_mdzmJGBO5-cLWdS6Dd-e_8iwm4DYxsfiS7CqzKkvqWhIYIJ5NvrVl5MEAeJl8GySe0X1a7qYYbil0kZ43KUgmzp3xJS47okS1KFy1K0CxNbsUkgcrTMnpp-FyN5qymcgHd-NwO0tuFVdDtkGP8t7klIdnhYL2uruxNbnr3vv0MM0ytRo4oSoDQNY.mobJL6Ra7QJ5pvxO-j4HrWnJYjllPCRb6R-H9-nqVFI&dib_tag=se&keywords=laptop&qid=1725971640&sprefix=la%2Caps%2C435&sr=8-292
"HP Laptop 14s, 12th Gen Intel Core i3-1215U, 14-inch (35.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD graphics, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.46 kg), dy5008TU","36,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MjEyNDY4ODMxMTU5MDI4OjE3MjU5NzE2NDA6c3BfYnRmOjMwMDExOTk4NTYzNzYzMjo6MDo6&url=%2FHP-i3-1215U-Graphics-Speakers-dy5008TU%2Fdp%2FB0BZS88YPT%2Fref%3Dsr_1_293_sspa%3Fcrid%3D3HKD1SIJKEIJS%26dib%3DeyJ2IjoiMSJ9.mjdgPuD2rM43QUFgc2pZWJA6KuNUmDcdmmpaDit2ijVBNq5wVc_mdzmJGBO5-cLWdS6Dd-e_8iwm4DYxsfiS7CqzKkvqWhIYIJ5NvrVl5MEAeJl8GySe0X1a7qYYbil0kZ43KUgmzp3xJS47okS1KFy1K0CxNbsUkgcrTMnpp-FyN5qymcgHd-NwO0tuFVdDtkGP8t7klIdnhYL2uruxNbnr3vv0MM0ytRo4oSoDQNY.mobJL6Ra7QJ5pvxO-j4HrWnJYjllPCRb6R-H9-nqVFI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725971640%26sprefix%3Dla%252Caps%252C435%26sr%3D8-293-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Chuwi HeroBook Plus 15.6"" FHD Laptop, Intel Celeron N4020 Dual Core Processor Upto 2.80GHz, 8GB RAM, 256GB SSD, Intel UHD Graphics, Windows 11,WiFi 6,Webcam,BT 5.2,HDMI Port,38Wh, 1.74kg (Iron Gray)","18,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MDg2NTQzMDQxNTI3OTc6MTcyNTk3MTQ0OTpzcF9hdGZfbmV4dDozMDAyNzgyNzgwODQ3MzI6OjA6Og&url=%2FChuwi-HeroBook-Plus-Processor-Graphics%2Fdp%2FB0D9QQ7SS1%2Fref%3Dsr_1_50_sspa%3Fcrid%3D3HKD1SIJKEIJS%26dib%3DeyJ2IjoiMSJ9.daagm4z8yOoUPvSMcRZJvyE8pzmj1bC2nWqgiqPCAJcqq3Tw6K1OcYc6t_I6IsZQP3Hz6uf-CFW8Ho4zQCNMn7nUYB3Y4mF1Ea3dlmWtk7po7U4BvDxunftsHQ9pdy3hht_5t0mLD_2Zyfmy7fVodsfQE5Khemo96j-gizQdck9NfrGnO20VmRT9bZ8x6Of8cvBzzuivwHEtr6T3NN4yw3uuzYjxdvnXzjaQvy80iMs.T6NDqa1NG_Dgc4na-SojC7xjVmQCv4wSL49LTDYanIM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725971449%26sprefix%3Dla%252Caps%252C435%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"HP Laptop 15,13th Gen Intel® Core i3-1315U,15.6inch(39.6 cm),FHD,Anti-Glare,8GB DDR4,512GB SSD,Dual Speakers,Windows 11,MSO 2021,Natural Silver,1.59 kg,15-fd0186TU","41,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MjEyNDY4ODMxMTU5MDI4OjE3MjU5NzE2NDA6c3BfYnRmOjMwMDI4MTcwMTIzNDkzMjo6MDo6&url=%2FHP-i3-1315U-15-6inch-Anti-Glare-15-fd0186TU%2Fdp%2FB0D2KDCWJL%2Fref%3Dsr_1_294_sspa%3Fcrid%3D3HKD1SIJKEIJS%26dib%3DeyJ2IjoiMSJ9.mjdgPuD2rM43QUFgc2pZWJA6KuNUmDcdmmpaDit2ijVBNq5wVc_mdzmJGBO5-cLWdS6Dd-e_8iwm4DYxsfiS7CqzKkvqWhIYIJ5NvrVl5MEAeJl8GySe0X1a7qYYbil0kZ43KUgmzp3xJS47okS1KFy1K0CxNbsUkgcrTMnpp-FyN5qymcgHd-NwO0tuFVdDtkGP8t7klIdnhYL2uruxNbnr3vv0MM0ytRo4oSoDQNY.mobJL6Ra7QJ5pvxO-j4HrWnJYjllPCRb6R-H9-nqVFI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725971640%26sprefix%3Dla%252Caps%252C435%26sr%3D8-294-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Acer Aspire Lite 12th Gen Intel Core i5-1235U Thin and Light Laptop (Windows 11 Home/8GB RAM/512GB SSD/Intel Iris Xe Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG","41,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMTA3MzA0NzI0ODgyMzIyOjE3MjU5NzE2NTA6c3BfYXRmX25leHQ6MzAwMTE5OTg1NjQwMjMyOjowOjo&url=%2FAcer-i5-1235U-Windows-Graphics-AL15-52%2Fdp%2FB0CLTVYC1Q%2Fref%3Dsr_1_289_sspa%3Fcrid%3D3HKD1SIJKEIJS%26dib%3DeyJ2IjoiMSJ9.B1he_M6nCPcbLBHcMl9CR8kxn4JzhUbMIL2sYzqvNAMm62XbrMDYiRH5rM8TCot9UVyw0KWekVVplwACwPiJOp5DoFZ64_RCYeLCtcdeoRnwwGI04Ofc7nKrNXsacsZaqE330npTkKptDMJKk07fqj4nYi0GFYN3eMvDkF-68nRSJcWch-oKF8n5fZGvjJaD9fDh3nnpdpbI4vzFyuFLNDqBEd9bx_LNmMAdZpJNeGI.Q3Y7fgQE_Cqtnb5TGLMYtsGvfjcpyxhX3wYHaJJCy50%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725971650%26sprefix%3Dla%252Caps%252C435%26sr%3D8-289-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"ZEBRONICS PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Blue, 1.76 Kg","34,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMTA3MzA0NzI0ODgyMzIyOjE3MjU5NzE2NTA6c3BfYXRmX25leHQ6MzAwMjg2MTgxMzExODMyOjowOjo&url=%2FZEBRONICS-4S-Processor-8GB-Blue%2Fdp%2FB0CJ71TG7X%2Fref%3Dsr_1_290_sspa%3Fcrid%3D3HKD1SIJKEIJS%26dib%3DeyJ2IjoiMSJ9.B1he_M6nCPcbLBHcMl9CR8kxn4JzhUbMIL2sYzqvNAMm62XbrMDYiRH5rM8TCot9UVyw0KWekVVplwACwPiJOp5DoFZ64_RCYeLCtcdeoRnwwGI04Ofc7nKrNXsacsZaqE330npTkKptDMJKk07fqj4nYi0GFYN3eMvDkF-68nRSJcWch-oKF8n5fZGvjJaD9fDh3nnpdpbI4vzFyuFLNDqBEd9bx_LNmMAdZpJNeGI.Q3Y7fgQE_Cqtnb5TGLMYtsGvfjcpyxhX3wYHaJJCy50%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725971650%26sprefix%3Dla%252Caps%252C435%26sr%3D8-290-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Dell [Smartchoice] G15 5530 Gaming Laptop, Intel 13th Gen i7-13650HX/16GB DDR5/1TB SSD/NVIDIA RTX 4060, 8 GB GDDR6/15.6"" (39.62cm) FHD 165Hz/4-Zone RGB Backlit KB/Dark Shadow Gray/Win 11+MSO'21/2.65kg","1,28,490",https://amazon.in//Dell-Gaming-i7-13650HX-39-62cm-Backlit/dp/B0CDBPD5MX/ref=sr_1_291?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.B1he_M6nCPcbLBHcMl9CR8kxn4JzhUbMIL2sYzqvNAMm62XbrMDYiRH5rM8TCot9UVyw0KWekVVplwACwPiJOp5DoFZ64_RCYeLCtcdeoRnwwGI04Ofc7nKrNXsacsZaqE330npTkKptDMJKk07fqj4nYi0GFYN3eMvDkF-68nRSJcWch-oKF8n5fZGvjJaD9fDh3nnpdpbI4vzFyuFLNDqBEd9bx_LNmMAdZpJNeGI.Q3Y7fgQE_Cqtnb5TGLMYtsGvfjcpyxhX3wYHaJJCy50&dib_tag=se&keywords=laptop&qid=1725971650&sprefix=la%2Caps%2C435&sr=8-291
"HP Pavilion x360, 13th Gen Intel Core i7-1355U, 14-inch (35.6 cm), FHD, Touchscreen, 16GB DDR4, 512GB SSD, FPR, 5 MP Camera, Backlit KB, Audio by B&O, Pen (Win 11, MSO 2021, Gold, 1.51 kg), ek1020TU","86,819",https://amazon.in//HP-Pavilion-x360-multitouch-Enabled-14-ek1020TU/dp/B0CBBRTSCZ/ref=sr_1_292?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.B1he_M6nCPcbLBHcMl9CR8kxn4JzhUbMIL2sYzqvNAMm62XbrMDYiRH5rM8TCot9UVyw0KWekVVplwACwPiJOp5DoFZ64_RCYeLCtcdeoRnwwGI04Ofc7nKrNXsacsZaqE330npTkKptDMJKk07fqj4nYi0GFYN3eMvDkF-68nRSJcWch-oKF8n5fZGvjJaD9fDh3nnpdpbI4vzFyuFLNDqBEd9bx_LNmMAdZpJNeGI.Q3Y7fgQE_Cqtnb5TGLMYtsGvfjcpyxhX3wYHaJJCy50&dib_tag=se&keywords=laptop&qid=1725971650&sprefix=la%2Caps%2C435&sr=8-292
"(Refurbished) Dell Latitude 5280 7th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/12.5"" (31.8 cm) HD/Windows 11/MS Office/WiFi/BT/Intel UHD Graphics)","16,999",https://amazon.in//Refurbished-Dell-Latitude-Windows-Graphics/dp/B0D8C84RSF/ref=sr_1_293?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.B1he_M6nCPcbLBHcMl9CR8kxn4JzhUbMIL2sYzqvNAMm62XbrMDYiRH5rM8TCot9UVyw0KWekVVplwACwPiJOp5DoFZ64_RCYeLCtcdeoRnwwGI04Ofc7nKrNXsacsZaqE330npTkKptDMJKk07fqj4nYi0GFYN3eMvDkF-68nRSJcWch-oKF8n5fZGvjJaD9fDh3nnpdpbI4vzFyuFLNDqBEd9bx_LNmMAdZpJNeGI.Q3Y7fgQE_Cqtnb5TGLMYtsGvfjcpyxhX3wYHaJJCy50&dib_tag=se&keywords=laptop&qid=1725971650&sprefix=la%2Caps%2C435&sr=8-293
"Acer Travelmate Business Laptop Intel Corei3 1115G5 Processor (8GB DDR4/ 256GB SSD/Intel Iris Xe Graphics/Windows 11 Home) TMP214-53 with 35.56 cm (14.0"") Full HD Display","47,652",https://amazon.in//Acer-Travelmate-Business-Processor-TMP214-53/dp/B0B3XN5KW5/ref=sr_1_294?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.B1he_M6nCPcbLBHcMl9CR8kxn4JzhUbMIL2sYzqvNAMm62XbrMDYiRH5rM8TCot9UVyw0KWekVVplwACwPiJOp5DoFZ64_RCYeLCtcdeoRnwwGI04Ofc7nKrNXsacsZaqE330npTkKptDMJKk07fqj4nYi0GFYN3eMvDkF-68nRSJcWch-oKF8n5fZGvjJaD9fDh3nnpdpbI4vzFyuFLNDqBEd9bx_LNmMAdZpJNeGI.Q3Y7fgQE_Cqtnb5TGLMYtsGvfjcpyxhX3wYHaJJCy50&dib_tag=se&keywords=laptop&qid=1725971650&sprefix=la%2Caps%2C435&sr=8-294
"(Refurbished) Lenovo ThinkPad T480 8th Gen Intel Core i5 Thin & Light FHD Touchscreen Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) FHD/Windows 11/MS Office/WiFi/Webcam/Intel HD Graphics)","21,290",https://amazon.in//Refurbished-Lenovo-ThinkPad-Touchscreen-Graphics/dp/B0D7J5GBF8/ref=sr_1_295?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.B1he_M6nCPcbLBHcMl9CR8kxn4JzhUbMIL2sYzqvNAMm62XbrMDYiRH5rM8TCot9UVyw0KWekVVplwACwPiJOp5DoFZ64_RCYeLCtcdeoRnwwGI04Ofc7nKrNXsacsZaqE330npTkKptDMJKk07fqj4nYi0GFYN3eMvDkF-68nRSJcWch-oKF8n5fZGvjJaD9fDh3nnpdpbI4vzFyuFLNDqBEd9bx_LNmMAdZpJNeGI.Q3Y7fgQE_Cqtnb5TGLMYtsGvfjcpyxhX3wYHaJJCy50&dib_tag=se&keywords=laptop&qid=1725971650&sprefix=la%2Caps%2C435&sr=8-295
"ASUS ROG Strix G16 (2023) 90WHr Battery, Intel Core i7-13650HX 13th Gen, 16"" FHD+ 165Hz, 6GB RTX 4050, Gaming Laptop (16GB/1TB SSD/Windows 11/Office 2021/4-Zone RGB/Gray/2.50 Kg), G614JU-N3200WS","1,25,990",https://amazon.in//ASUS-Battery-i7-13650HX-Windows-G614JU-N3200WS/dp/B0C4TVHMR9/ref=sr_1_296?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.B1he_M6nCPcbLBHcMl9CR8kxn4JzhUbMIL2sYzqvNAMm62XbrMDYiRH5rM8TCot9UVyw0KWekVVplwACwPiJOp5DoFZ64_RCYeLCtcdeoRnwwGI04Ofc7nKrNXsacsZaqE330npTkKptDMJKk07fqj4nYi0GFYN3eMvDkF-68nRSJcWch-oKF8n5fZGvjJaD9fDh3nnpdpbI4vzFyuFLNDqBEd9bx_LNmMAdZpJNeGI.Q3Y7fgQE_Cqtnb5TGLMYtsGvfjcpyxhX3wYHaJJCy50&dib_tag=se&keywords=laptop&qid=1725971650&sprefix=la%2Caps%2C435&sr=8-296
"Dell 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 8GB DDR4 & 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg","50,920",https://amazon.in//Dell-Generation-i5-1334U-Processor-39-62cm/dp/B0D46P4V5V/ref=sr_1_297?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.B1he_M6nCPcbLBHcMl9CR8kxn4JzhUbMIL2sYzqvNAMm62XbrMDYiRH5rM8TCot9UVyw0KWekVVplwACwPiJOp5DoFZ64_RCYeLCtcdeoRnwwGI04Ofc7nKrNXsacsZaqE330npTkKptDMJKk07fqj4nYi0GFYN3eMvDkF-68nRSJcWch-oKF8n5fZGvjJaD9fDh3nnpdpbI4vzFyuFLNDqBEd9bx_LNmMAdZpJNeGI.Q3Y7fgQE_Cqtnb5TGLMYtsGvfjcpyxhX3wYHaJJCy50&dib_tag=se&keywords=laptop&qid=1725971650&sprefix=la%2Caps%2C435&sr=8-297
"Lenovo V15 AMD Ryzen 3 7320U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/Arctic Grey/1.65 Kg), 82YU00W7IN","28,990",https://amazon.in//Lenovo-39-62cm-Antiglare-Windows-82YU00W7IN/dp/B0C69Z4TKW/ref=sr_1_51?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.daagm4z8yOoUPvSMcRZJvyE8pzmj1bC2nWqgiqPCAJcqq3Tw6K1OcYc6t_I6IsZQP3Hz6uf-CFW8Ho4zQCNMn7nUYB3Y4mF1Ea3dlmWtk7po7U4BvDxunftsHQ9pdy3hht_5t0mLD_2Zyfmy7fVodsfQE5Khemo96j-gizQdck9NfrGnO20VmRT9bZ8x6Of8cvBzzuivwHEtr6T3NN4yw3uuzYjxdvnXzjaQvy80iMs.T6NDqa1NG_Dgc4na-SojC7xjVmQCv4wSL49LTDYanIM&dib_tag=se&keywords=laptop&qid=1725971449&sprefix=la%2Caps%2C435&sr=8-51
"(Refurbished) ASUS TUF Gaming F15 (2023) 90WHr Battery, Intel Core i7-12700H 12th Gen, 15.6"" FHD 144Hz, 8GB RTX 4060, Gaming Laptop (16GB/512GB SSD/Windows 11//1-Zone RGB/Gray/2.20 Kg), FX507ZV-LP094W","89,240",https://amazon.in//Refurbished-ASUS-Battery-i7-12700H-FX507ZV-LP094W/dp/B0CCDQRBWP/ref=sr_1_298?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.B1he_M6nCPcbLBHcMl9CR8kxn4JzhUbMIL2sYzqvNAMm62XbrMDYiRH5rM8TCot9UVyw0KWekVVplwACwPiJOp5DoFZ64_RCYeLCtcdeoRnwwGI04Ofc7nKrNXsacsZaqE330npTkKptDMJKk07fqj4nYi0GFYN3eMvDkF-68nRSJcWch-oKF8n5fZGvjJaD9fDh3nnpdpbI4vzFyuFLNDqBEd9bx_LNmMAdZpJNeGI.Q3Y7fgQE_Cqtnb5TGLMYtsGvfjcpyxhX3wYHaJJCy50&dib_tag=se&keywords=laptop&qid=1725971650&sprefix=la%2Caps%2C435&sr=8-298
"Dell 14 Thin & Light Laptop, Intel Core i5-1235U Processor, 8GB + 512GB SSD, 14.0"" (35.62cm) FHD AG 250 nits Display, Windows 11 + MSO'21 & 15 Month McAfee, Grey, Spill-Resistant Keyboard, 1.48kg","46,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMTA3MzA0NzI0ODgyMzIyOjE3MjU5NzE2NTA6c3BfbXRmOjMwMDI1MDQ2NjQxODUzMjo6MDo6&url=%2FDell-Laptop-i5-1235U-Processor-Spill-Resistant%2Fdp%2FB0D2DNCMB4%2Fref%3Dsr_1_299_sspa%3Fcrid%3D3HKD1SIJKEIJS%26dib%3DeyJ2IjoiMSJ9.B1he_M6nCPcbLBHcMl9CR8kxn4JzhUbMIL2sYzqvNAMm62XbrMDYiRH5rM8TCot9UVyw0KWekVVplwACwPiJOp5DoFZ64_RCYeLCtcdeoRnwwGI04Ofc7nKrNXsacsZaqE330npTkKptDMJKk07fqj4nYi0GFYN3eMvDkF-68nRSJcWch-oKF8n5fZGvjJaD9fDh3nnpdpbI4vzFyuFLNDqBEd9bx_LNmMAdZpJNeGI.Q3Y7fgQE_Cqtnb5TGLMYtsGvfjcpyxhX3wYHaJJCy50%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725971650%26sprefix%3Dla%252Caps%252C435%26sr%3D8-299-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Dell Inspiron 3530 Thin & Light Laptop, 13th Gen Intel Core i3-1305U/8GB/512GB SSD/15.6"" (39.62cm) 120Hz Refresh Rate on a FHD IPS Display/Windows 11 + MSO'21+McAfee 15 Month/Carbon Black/1.62kg","40,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMTA3MzA0NzI0ODgyMzIyOjE3MjU5NzE2NTA6c3BfbXRmOjMwMDI4MTcwMTIzNTMzMjo6MDo6&url=%2FDell-Inspiron-3530-i3-1305U-Comfortview%2Fdp%2FB0C4ZM63RP%2Fref%3Dsr_1_300_sspa%3Fcrid%3D3HKD1SIJKEIJS%26dib%3DeyJ2IjoiMSJ9.B1he_M6nCPcbLBHcMl9CR8kxn4JzhUbMIL2sYzqvNAMm62XbrMDYiRH5rM8TCot9UVyw0KWekVVplwACwPiJOp5DoFZ64_RCYeLCtcdeoRnwwGI04Ofc7nKrNXsacsZaqE330npTkKptDMJKk07fqj4nYi0GFYN3eMvDkF-68nRSJcWch-oKF8n5fZGvjJaD9fDh3nnpdpbI4vzFyuFLNDqBEd9bx_LNmMAdZpJNeGI.Q3Y7fgQE_Cqtnb5TGLMYtsGvfjcpyxhX3wYHaJJCy50%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725971650%26sprefix%3Dla%252Caps%252C435%26sr%3D8-300-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"ZEBRONICS PRO Series Z NBC 3S, Intel Core 12th Gen i3 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Space Grey, 1.76 Kg","28,490",https://amazon.in//ZEBRONICS-Processor-15-6-Inch-Display-Battery/dp/B0CJJDFW6J/ref=sr_1_301?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.B1he_M6nCPcbLBHcMl9CR8kxn4JzhUbMIL2sYzqvNAMm62XbrMDYiRH5rM8TCot9UVyw0KWekVVplwACwPiJOp5DoFZ64_RCYeLCtcdeoRnwwGI04Ofc7nKrNXsacsZaqE330npTkKptDMJKk07fqj4nYi0GFYN3eMvDkF-68nRSJcWch-oKF8n5fZGvjJaD9fDh3nnpdpbI4vzFyuFLNDqBEd9bx_LNmMAdZpJNeGI.Q3Y7fgQE_Cqtnb5TGLMYtsGvfjcpyxhX3wYHaJJCy50&dib_tag=se&keywords=laptop&qid=1725971650&sprefix=la%2Caps%2C435&sr=8-301
"MSI CreatorPro X17 HX, Intel 13th Gen. i9-13980HX,44CM UHD 144Hz Mini LED Creator Laptop (64GB/4TB NVMe SSD/Windows 11 Pro/NVIDIA RTX™ 3500 Ada, GDDR6 12GB/Core Black/3.3Kg), A13VKS-249IN","4,59,990",https://amazon.in//MSI-CreatorPro-i9-13980HX-Creator-A13VKS-249IN/dp/B0CD7GZD42/ref=sr_1_302?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.B1he_M6nCPcbLBHcMl9CR8kxn4JzhUbMIL2sYzqvNAMm62XbrMDYiRH5rM8TCot9UVyw0KWekVVplwACwPiJOp5DoFZ64_RCYeLCtcdeoRnwwGI04Ofc7nKrNXsacsZaqE330npTkKptDMJKk07fqj4nYi0GFYN3eMvDkF-68nRSJcWch-oKF8n5fZGvjJaD9fDh3nnpdpbI4vzFyuFLNDqBEd9bx_LNmMAdZpJNeGI.Q3Y7fgQE_Cqtnb5TGLMYtsGvfjcpyxhX3wYHaJJCy50&dib_tag=se&keywords=laptop&qid=1725971650&sprefix=la%2Caps%2C435&sr=8-302
"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2144AU","38,011",https://amazon.in//HP-15-6-inch-graphics-speakers-eq2144AU/dp/B09RZRF1PJ/ref=sr_1_303?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.B1he_M6nCPcbLBHcMl9CR8kxn4JzhUbMIL2sYzqvNAMm62XbrMDYiRH5rM8TCot9UVyw0KWekVVplwACwPiJOp5DoFZ64_RCYeLCtcdeoRnwwGI04Ofc7nKrNXsacsZaqE330npTkKptDMJKk07fqj4nYi0GFYN3eMvDkF-68nRSJcWch-oKF8n5fZGvjJaD9fDh3nnpdpbI4vzFyuFLNDqBEd9bx_LNmMAdZpJNeGI.Q3Y7fgQE_Cqtnb5TGLMYtsGvfjcpyxhX3wYHaJJCy50&dib_tag=se&keywords=laptop&qid=1725971650&sprefix=la%2Caps%2C435&sr=8-303
"MSI Prestige 16 AI Studio,Intel Core Ultra 9 185H,Built-in AI,41CM UHD+ OLED Thin and Light Laptop(32GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4060, GDDR6 8GB/Stellar Grey/1.9Kg),B1VFG-069IN","1,87,990",https://amazon.in//MSI-Prestige-Windows-GeForce-B1VFG-069IN/dp/B0CTTJ57VW/ref=sr_1_304?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.B1he_M6nCPcbLBHcMl9CR8kxn4JzhUbMIL2sYzqvNAMm62XbrMDYiRH5rM8TCot9UVyw0KWekVVplwACwPiJOp5DoFZ64_RCYeLCtcdeoRnwwGI04Ofc7nKrNXsacsZaqE330npTkKptDMJKk07fqj4nYi0GFYN3eMvDkF-68nRSJcWch-oKF8n5fZGvjJaD9fDh3nnpdpbI4vzFyuFLNDqBEd9bx_LNmMAdZpJNeGI.Q3Y7fgQE_Cqtnb5TGLMYtsGvfjcpyxhX3wYHaJJCy50&dib_tag=se&keywords=laptop&qid=1725971650&sprefix=la%2Caps%2C435&sr=8-304
"(Refurbished) HP Elitebook 840 G3 Laptop Intel i7-6600U 2.6GHz, 16GB RAM, 512GB SSD, Windows 10 Pro","26,990",https://amazon.in//HP-Elitebook-i7-6600U-Windows-Renewed/dp/B07QZ46Q1N/ref=sr_1_305?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.B1he_M6nCPcbLBHcMl9CR8kxn4JzhUbMIL2sYzqvNAMm62XbrMDYiRH5rM8TCot9UVyw0KWekVVplwACwPiJOp5DoFZ64_RCYeLCtcdeoRnwwGI04Ofc7nKrNXsacsZaqE330npTkKptDMJKk07fqj4nYi0GFYN3eMvDkF-68nRSJcWch-oKF8n5fZGvjJaD9fDh3nnpdpbI4vzFyuFLNDqBEd9bx_LNmMAdZpJNeGI.Q3Y7fgQE_Cqtnb5TGLMYtsGvfjcpyxhX3wYHaJJCy50&dib_tag=se&keywords=laptop&qid=1725971650&sprefix=la%2Caps%2C435&sr=8-305
